#config
dt,angle_limit_tc,thr_mix_min,thr_mix_max,throttle_hover,throttle_thrust_max,cos_tilt,angle_boost_enabled,throttle_gain_boost
992204554,1065353216,1036831949,1056964608,1051931443,1064514355,1065353216,1,1058642330
#leanangle
step,throttle_in,lean_max
343,3199123526,1061295665,1058642330,3195315912,1052907057,1057132381,1063918764,1,0,0,1857,1074164436,1028318529,3172822433,3168790650,998858903,1009955792,1013685266,1066257287,1064509381,1063824670,1062861376,1067115460,1064720986,1009143324,1033723292,1021072654,3159449440,1030234337,1031852995,1058642330,1071832895,1076090635
344,3199508970,1061356333,1058642330,3195855534,1052967725,1057132381,1063943930,1,0,0,1859,1074128737,1028356248,3172872902,3168872491,999150333,1010313432,1013638685,1066246661,1064480336,1063816145,1062858392,1067108320,1064727228,1008393576,1033813201,1021025876,3160059589,1030310032,1031864397,1058642330,1071815893,1076090635
345,3199893229,1061416280,1058642330,3196226572,1053027672,1057132381,1063969096,1,0,0,1862,1074092693,1028387217,3172920197,3168952029,999439661,1010666245,1013590564,1066235986,1064451313,1063807860,1062855598,1067101111,1064733550,1007639832,1033902184,1020978725,3160669373,1030385071,1031875854,1058642330,1071798813,1076090635
346,3200276275,1061475506,1058642330,3196494704,1053086898,1057132381,1063994262,1,0,0,1865,1074056310,1028411420,3172964305,3169029247,999726843,1011014096,1013540908,1066225261,1064422312,1063799816,1062852995,1067093835,1064739950,1006882374,1033990214,1020931207,3161278738,1030459451,1031887366,1058642330,1071781653,1076090635
347,3200658053,1061534005,1058642330,3196761949,1053145397,1057132381,1064019428,1,0,0,1867,1074019585,1028428844,3173005207,3169104137,1000011795,1011356832,1013489723,1066214487,1064393335,1063792015,1062850584,1067086490,1064746428,1005609015,1034077274,1020883328,3161887624,1030533167,1031898933,1058642330,1071764415,1076090635
348,3201038531,1061591777,1058642330,3197028284,1053203169,1057132381,1064044594,1,0,0,1870,1073982522,1028439482,3173042893,3169176683,1000294471,1011694323,1013437013,1066203664,1064364382,1063784458,1062848364,1067079077,1064752982,1004078951,1034163346,1020835092,3162495971,1030606218,1031910557,1058642330,1071747098,1076090635
349,3201417672,1061648816,1058642330,3197293682,1053260208,1057132381,1064069760,1,0,0,1872,1073945122,1028443327,3173077353,3169246879,1000574789,1012026433,1013382785,1066192794,1064335453,1063777146,1062846337,1067071597,1064759613,1002541657,1034248418,1020786506,3162804470,1030678601,1031922238,1058642330,1071729706,1076090635
350,3201795439,1061705119,1058642330,3197558119,1053316511,1057132381,1064094926,1,0,0,1875,1073907387,1028440376,3173108575,3169314707,1000852696,1012353031,1013327042,1066181877,1064306551,1063770081,1062844501,1067064050,1064766318,1000997452,1034332471,1020737571,3163108019,1030750311,1031933976,1058642330,1071712239,1076090635
351,3202171794,1061760683,1058642330,3197821568,1053372075,1057132381,1064120092,1,0,0,1877,1073869318,1028430634,3173136550,3169380161,1001128128,1012673986,1013269792,1066170913,1064277674,1063763262,1062842857,1067056436,1064773098,999446556,1034415481,1020688294,3163411212,1030821346,1031945772,1058642330,1071694696,1076090635
352,3202546698,1061815505,1058642330,3198084000,1053426897,1057132381,1064145256,1,0,0,1880,1073830915,1028414103,3173161269,3169443232,1001401024,1012989170,1013211039,1066159903,1064248824,1063756693,1062841406,1067048756,1064779951,997533656,1034497432,1020638680,3163714019,1030891701,1031957626,1058642330,1071677080,1076090635
353,3202920115,1061869586,1058642330,3198345392,1053480978,1057132381,1064170422,1,0,0,1882,1073792182,1028390792,3173182724,3169503906,1001671330,1013298456,1013150788,1066148847,1064220002,1063750372,1062840146,1067041009,1064786877,994406100,1034578306,1020588734,3164016408,1030961376,1031969540,1058642330,1071659391,1076090635
354,3203292007,1061922915,1058642330,3198605717,1053534307,1057132381,1064195588,1,0,0,1885,1073753118,1028360714,3173200910,3169562179,1001938971,1013601720,1013089048,1066137747,1064191208,1063744302,1062839080,1067033196,1064793875,991266270,1034658103,1020538462,3164318351,1031030365,1031981515,1058642330,1071641631,1076090635
355,3203662337,1061975495,1058642330,3198864948,1053586887,1057132381,1064220754,1,0,0,1887,1073685632,1028323883,3173215821,3169618036,1002203892,1013898841,1013025823,1066126602,1064162443,1063738484,1062838205,1067025318,1064800943,986373312,1034736788,1020487868,3164619818,1031098666,1031993550,1058642330,1071623799,1076090635
356,3204031067,1062027322,1058642330,3199123059,1053638714,1057132381,1064245920,1,0,0,1890,1073606198,1028280317,3173227451,3169671470,1002466044,1014189701,1012961120,1066115414,1064133708,1063732918,1062837523,1067017375,1064808081,978627392,1034814349,1020436959,3164920775,1031166274,1032005647,1058642330,1071605898,1076090635
357,3204398162,1062078392,1058642330,3199380025,1053689784,1057132381,1064271086,1,0,0,1892,1073526110,1028230039,3173235798,3169722477,1002725349,1014474183,1012894945,1066104184,1064105003,1063727605,1062837034,1067009366,1064815288,949456448,1034890778,1020385738,3165221195,1031233189,1032017806,1058642330,1071587930,1076090635
358,3204605920,1062128701,1058642330,3199635821,1053740093,1057132381,1064296252,1,0,0,1895,1073445379,1028173076,3173240859,3169771043,1002981760,1014752174,1012827306,1066092911,1064076330,1063722546,1062836738,1067001293,1064822564,3123668992,1034966059,1020334211,3165521043,1031299404,1032030027,1058642330,1071569893,1076090635
359,3204787776,1062178249,1058642330,3199890419,1053789641,1057132381,1064321418,1,0,0,1897,1073364004,1028109458,3173242631,3169817164,1003235216,1015022564,1012758207,1066081596,1064047689,1063717741,1062836634,1066993156,1064829906,3132698560,1035040163,1020282382,3165820291,1031364917,1032042311,1058642330,1071551789,1076090635
360,3204968760,1062227030,1058642330,3200143797,1053838422,1057132381,1064346584,1,0,0,1900,1073281986,1028039211,3173241116,3169860832,1003485664,1015154902,1012687657,1066070241,1064019080,1063713193,1062836722,1066984954,1064837314,3138222560,1035113092,1020230260,3166118905,1031429725,1032054658,1058642330,1071533621,1076090635
361,3205148853,1062275046,1058642330,3200395927,1053886438,1057132381,1064371750,1,0,0,1902,1073199333,1027962374,3173236313,3169902039,1003733051,1015283831,1012615664,1066058845,1063990504,1063708900,1062837004,1066976688,1064844788,3141435082,1035184813,1020177846,3166416854,1031493824,1032067070,1058642330,1071515387,1076090635
362,3205328036,1062322290,1058642330,3200646783,1053933682,1057132381,1064396914,1,0,0,1905,1073116046,1027878987,3173228224,3169940780,1003977309,1015409301,1012542233,1066047409,1063961963,1063704865,1062837478,1066968360,1064852327,3144656222,1035255334,1020125150,3166714106,1031557211,1032079546,1058642330,1071497090,1076090635
363,3205506293,1062368761,1058642330,3200896343,1053980153,1057132381,1064422080,1,0,0,1907,1073032124,1027789090,3173216850,3169977050,1004218389,1015531259,1012467372,1066035934,1063933456,1063701087,1062838145,1066959968,1064859928,3146806511,1035324629,1020072174,3167010628,1031619882,1032092088,1058642330,1071478730,1076090635
364,3205683606,1062414457,1058642330,3201144581,1054025849,1057132381,1064447246,1,0,0,1909,1072947579,1027692731,3173202197,3170010840,1004456245,1015649659,1012391089,1066024421,1063904985,1063697567,1062839004,1066951513,1064867592,3148424575,1035392682,1020018924,3167306389,1031681834,1032104695,1058642330,1071460309,1076090635
365,3205859955,1062459374,1058642330,3201391470,1054070766,1057132381,1064472412,1,0,0,1912,1072862406,1027589956,3173184267,3170042147,1004690809,1015764452,1012313392,1066012870,1063876550,1063694306,1062840056,1066942996,1064875318,3150046147,1035459484,1019965405,3167601355,1031743063,1032117369,1058642330,1071441827,1076090635
366,3206035325,1062503509,1058642330,3201636988,1054114901,1057132381,1064497578,1,0,0,1914,1072776616,1027480819,3173163067,3170070966,1004922036,1015875592,1012234287,1066001283,1063848152,1063691304,1062841300,1066934417,1064883104,3151670816,1035525029,1019911624,3167895495,1031801175,1032130109,1058642330,1071423288,1076090635
367,3206209697,1062546861,1058642330,3201881108,1054158253,1057132381,1064522744,1,0,0,1917,1072690207,1027365375,3173138604,3170097292,1005149872,1015983036,1012153784,1065989658,1063819792,1063688561,1062842736,1066925776,1064890950,3153298360,1035589290,1019857586,3168188773,1031831061,1032142916,1058642330,1071404688,1076090635
368,3206383055,1062589427,1058642330,3202123810,1054200819,1057132381,1064547910,1,0,0,1919,1072603180,1027243683,3173110884,3170121121,1005374268,1016086740,1012071889,1065977998,1063791470,1063686079,1062844365,1066917073,1064898854,3154522488,1035652262,1019803296,3168481159,1031860580,1032155792,1058642330,1071386032,1076090635
369,3206555380,1062631206,1058642330,3202365065,1054242598,1057132381,1064573076,1,0,0,1922,1072515547,1027115803,3173079916,3170142449,1005595178,1016186662,1011988612,1065966303,1063763187,1063683858,1062846186,1066908310,1064906815,3155338649,1035713930,1019748761,3168772616,1031889731,1032168736,1058642330,1071367320,1076090635
370,3206726656,1062672194,1058642330,3202604851,1054283586,1057132381,1064598242,1,0,0,1924,1072427302,1026981800,3173045710,3170161274,1005812540,1016282763,1011903960,1065954573,1063734944,1063681897,1062848199,1066899485,1064914834,3156155822,1035774284,1019693984,3169063114,1031918511,1032181747,1058642330,1071348552,1076090635
371,3206896864,1062712388,1058642330,3202843142,1054323780,1057132381,1064623408,1,0,0,1927,1072338457,1026841743,3173008274,3170177591,1006026313,1016375004,1011817943,1065942810,1063706741,1063680197,1062850403,1066890601,1064922907,3156973916,1035833309,1019638974,3169352618,1031946918,1032194828,1058642330,1071329731,1076090635
372,3207065993,1062751788,1058642330,3203079923,1054363180,1057132381,1064648574,1,0,0,1930,1072249008,1026695702,3172967623,3170191400,1006236453,1016463350,1011730566,1065931012,1063678578,1063678758,1062852799,1066881656,1064931035,3157792534,1035891002,1019583734,3169641095,1031974951,1032207980,1058642330,1071310855,1076090635
373,3207234017,1062790392,1058642330,3203315156,1054401784,1057132381,1064673740,1,0,0,1932,1072158966,1026543751,3172923768,3170202696,1006442908,1016547763,1011641843,1065919183,1063650459,1063677582,1062855387,1066872652,1064939217,3158611960,1035947342,1019528272,3169928511,1032002608,1032221201,1058642330,1071291928,1076090635
374,3207400925,1062828194,1058642330,3203548828,1054439586,1057132381,1064698906,1,0,0,1935,1072068326,1026385967,3172876722,3170211479,1006639292,1016628209,1011551780,1065907322,1063622382,1063676667,1062858166,1066863588,1064947450,3159431642,1036002337,1019472592,3170214829,1032029888,1032234492,1058642330,1071272951,1076090635
375,3207566698,1062865194,1058642330,3203780910,1054476586,1057132381,1064724070,1,0,0,1937,1071977099,1026222431,3172826501,3170217747,1006738761,1016704658,1011460386,1065895430,1063594348,1063676014,1062861136,1066854465,1064955736,3160251673,1036055964,1019416700,3170500018,1032056787,1032247853,1058642330,1071253923,1076090635
376,3207731320,1062901391,1058642330,3204011381,1054512783,1057132381,1064749236,1,0,0,1940,1071885287,1026053224,3172773118,3170221499,1006836320,1016777078,1011367670,1065883507,1063566358,1063675623,1062864296,1066845284,1064964071,3161071792,1036108208,1019360603,3170784042,1032083304,1032261286,1058642330,1071234847,1076090635
377,3207894774,1062936782,1058642330,3204240216,1054548174,1057132381,1064774402,1,0,0,1942,1071792888,1025878433,3172716592,3170222735,1006931945,1016845440,1011273642,1065871554,1063538412,1063675494,1062867647,1066836044,1064972456,3161891887,1036159065,1019304306,3170980345,1032109437,1032274793,1058642330,1071215722,1076090635
378,3208057047,1062971366,1058642330,3204457827,1054582758,1057132381,1064799568,1,0,0,1945,1071699913,1025698146,3172656938,3170221454,1007025618,1016909718,1011178311,1065859572,1063510512,1063675628,1062871189,1066826746,1064980889,3162608442,1036208524,1019247816,3171121140,1032135184,1032288369,1058642330,1071196551,1076090635
379,3208218118,1063005141,1058642330,3204570577,1054616533,1057132381,1064824734,1,0,0,1947,1071606359,1025512454,3172594175,3170217658,1007117312,1016969885,1011081687,1065847562,1063482659,1063676023,1062874920,1066817391,1064989369,3163018189,1036256583,1019191137,3171261301,1032160544,1032302019,1058642330,1071177335,1076090635
380,3208377974,1063038102,1058642330,3204682476,1054649494,1057132381,1064849900,1,0,0,1950,1071512238,1025321451,3172528321,3170211345,1007207011,1017025918,1010983779,1065835524,1063454852,1063676681,1062878842,1066807979,1064997895,3163427688,1036303238,1019134277,3171400811,1032185515,1032315741,1058642330,1071158074,1076090635
381,3208536598,1063070252,1058642330,3204793513,1054681644,1057132381,1064875066,1,0,0,1952,1071417547,1025125234,3172459399,3170202517,1007294695,1017077793,1010884597,1065823459,1063427092,1063677600,1062882952,1066798510,1065006466,3163836826,1036348462,1019077240,3171539651,1032210093,1032329537,1058642330,1071138770,1076090635
382,3208693975,1063101585,1058642330,3204903677,1054712977,1057132381,1064900232,1,0,0,1955,1071322288,1024923902,3172387429,3170191176,1007380341,1017125491,1010784151,1065811367,1063399380,1063678782,1062887252,1066788984,1065015081,3164245548,1036392268,1019020034,3171677804,1032234278,1032343406,1058642330,1071119423,1076090635
383,3208850087,1063132101,1058642330,3205012955,1054743493,1057132381,1064925398,1,0,0,1957,1071226473,1024717557,3172312432,3170177324,1007463931,1017168992,1010682452,1065799250,1063371718,1063680225,1062891741,1066779402,1065023739,3164653820,1036434639,1018962665,3171815254,1032258068,1032357350,1058642330,1071100035,1076090635
384,3209004922,1063161798,1058642330,3205121340,1054773190,1057132381,1064950564,1,0,0,1960,1071130099,1024506312,3172234432,3170160962,1007545446,1017208278,1010579508,1065787107,1063344105,1063681929,1062896418,1066769765,1065032438,3165061432,1036475572,1018905138,3171951981,1032281460,1032371367,1058642330,1071080607,1076090635
385,3209158461,1063190676,1058642330,3205228817,1054802068,1057132381,1064975728,1,0,0,1962,1071033170,1024290259,3172153453,3170142093,1007624870,1017243335,1010475331,1065774941,1063316542,1063683895,1062901283,1066760072,1065041178,3165468448,1036515056,1018847458,3172087969,1032304452,1032385457,1058642330,1071061141,1076090635
386,3209310691,1063218731,1058642330,3205335378,1054830123,1057132381,1065000894,1,0,0,1965,1070935694,1024069511,3172069519,3170120721,1007702184,1017274148,1010369930,1065762750,1063289030,1063686121,1062906336,1066750325,1065049958,3165874701,1036553087,1018789634,3172223200,1032327043,1032399623,1058642330,1071041635,1076090635
387,3209461595,1063245962,1058642330,3205441011,1054857354,1057132381,1065026060,1,0,0,1967,1070837673,1023844185,3171982653,3170096847,1007777369,1017300704,1010263317,1065750536,1063261570,1063688608,1062911576,1066740522,1065058776,3166280132,1036589660,1018731670,3172357656,1032349230,1032413864,1058642330,1071022093,1076090635
388,3209611160,1063272368,1058642330,3205545706,1054883760,1057132381,1065051226,1,0,0,1970,1070739106,1023614391,3171892888,3170070476,1007850408,1017322993,1010155503,1065738300,1063234162,1063691355,1062917004,1066730666,1065067631,3166684676,1036624776,1018673575,3172491320,1032371012,1032428180,1058642330,1071002515,1076090635
